shipment_id,warehouse_id,shipment_mode,customer_care_calls,customer_rating,cost_of_the_product,prior_purchases,product_importance,gender,discount_offered,weight_in_gms,delivery_status,order_id
2297,C,Ship,5,1,194,3,medium,F,32,3003,On Time,513543
2298,F,Ship,5,4,281,4,medium,M,56,3709,On Time,559162
2299,D,Ship,4,5,132,4,medium,F,28,1715,On Time,516901
2300,F,Ship,4,1,229,3,medium,F,20,2891,On Time,535041
2301,A,Ship,4,1,251,3,low,F,33,2502,On Time,556020
2302,B,Ship,4,5,113,3,low,F,52,1741,On Time,509533
2303,C,Road,5,2,234,6,low,F,58,2448,On Time,522115
2304,F,Road,3,3,181,2,medium,F,52,3236,On Time,500880
2305,D,Road,5,2,157,2,low,M,58,1654,On Time,531366
2306,F,Road,3,3,155,3,low,M,20,1830,On Time,555207
2307,A,Road,3,5,209,2,low,M,33,2603,On Time,562932
2308,B,Road,4,1,264,3,low,M,13,3015,On Time,555543
2309,C,Road,3,2,268,3,low,M,30,2867,On Time,519241
2310,F,Road,6,2,224,3,medium,F,26,3247,On Time,490963
2311,D,Road,4,3,223,10,low,F,21,2943,On Time,558355
2312,F,Road,3,5,191,3,high,F,17,2235,On Time,544571
2313,A,Road,4,4,184,3,high,F,27,3967,On Time,575856
2314,B,Road,6,4,174,3,medium,F,14,1651,On Time,494680
2315,C,Road,6,2,134,8,high,M,42,1054,On Time,503151
2316,F,Road,4,5,135,2,high,F,22,1195,On Time,578935
2317,D,Road,5,5,234,2,high,M,50,3914,On Time,500715
2318,F,Road,3,1,215,6,high,M,42,3715,On Time,581400
2319,A,Road,5,2,187,2,medium,F,29,2863,On Time,534379
2320,B,Road,3,2,238,2,medium,F,32,3274,On Time,569524
2321,C,Road,4,1,273,4,low,F,54,2611,On Time,500918
2322,F,Road,5,5,192,3,medium,F,37,2197,On Time,547652
2323,D,Road,3,5,268,4,high,M,19,2893,On Time,520362
2324,F,Road,3,4,164,3,low,M,5,1408,On Time,532810
2325,A,Flight,2,2,255,3,low,M,59,1514,On Time,518397
2326,B,Flight,4,4,141,2,low,F,30,1130,On Time,532798
2327,C,Flight,2,5,202,3,low,M,50,2587,On Time,551961
2328,F,Flight,4,4,282,6,medium,F,52,3009,On Time,530925
2329,D,Flight,6,4,190,3,low,M,7,3175,On Time,537670
2330,F,Flight,4,2,192,4,low,F,61,2256,On Time,535957
2331,A,Flight,3,4,179,2,low,M,51,1041,On Time,495343
2332,B,Flight,4,3,238,2,medium,M,43,2200,On Time,494267
2333,C,Flight,3,2,181,4,low,F,18,3696,On Time,499246
2334,F,Flight,5,2,128,5,medium,F,45,1707,On Time,552054
2335,D,Flight,5,1,285,5,low,M,51,2063,On Time,518274
2336,F,Flight,5,5,273,3,medium,F,18,2415,On Time,543252
2337,A,Flight,2,2,242,6,low,F,63,3144,On Time,501475
2338,B,Flight,3,4,226,3,medium,F,22,3593,On Time,500012
2339,C,Flight,2,5,255,4,low,F,36,2093,On Time,501879
2340,F,Flight,5,1,198,2,medium,F,37,3025,On Time,563476
2341,D,Flight,5,4,263,3,medium,M,59,3978,On Time,572889
2342,F,Flight,3,5,186,2,low,F,39,2197,On Time,525105
2343,A,Flight,5,2,260,3,low,F,22,2935,On Time,534694
2344,B,Flight,4,2,167,2,low,F,5,1169,On Time,536535
2345,C,Flight,4,3,210,3,low,F,46,2344,On Time,533730
2346,F,Flight,4,5,216,3,low,F,20,3549,On Time,489607
2347,D,Ship,3,2,273,3,low,F,12,2154,On Time,510767
2348,F,Ship,5,1,153,2,low,F,55,1414,On Time,496818
2349,A,Ship,3,2,183,3,medium,F,44,3809,On Time,569360
2350,B,Ship,4,1,224,3,medium,F,36,3499,On Time,C574473
2351,C,Ship,5,1,170,3,high,M,58,1651,On Time,568160
2352,F,Ship,5,1,237,4,low,M,33,2605,On Time,510806
2353,D,Ship,5,5,234,6,medium,F,60,2443,On Time,494019
2354,F,Ship,3,2,264,3,medium,F,43,3439,On Time,544434
2355,A,Ship,2,2,153,3,low,F,55,1273,On Time,531857
2356,B,Ship,4,3,228,4,low,M,61,3583,On Time,491970
2357,C,Ship,3,5,264,2,medium,M,33,2021,On Time,541797
2358,F,Ship,4,3,267,3,low,F,42,2332,On Time,539631
2359,D,Ship,3,2,213,2,low,M,22,3248,On Time,521202
2360,F,Ship,4,1,181,3,medium,M,38,3258,On Time,505714
2361,A,Ship,6,4,209,5,low,F,53,3169,On Time,490504
2362,B,Ship,3,2,165,3,low,F,19,1111,On Time,518652
2363,C,Ship,3,4,164,3,high,F,55,1293,On Time,521496
2364,F,Ship,5,5,141,2,medium,M,14,1114,On Time,562553
2365,D,Ship,3,2,164,4,medium,M,2,1701,On Time,516325
2366,F,Ship,3,3,178,2,medium,M,4,1778,On Time,564535
2367,A,Ship,5,4,200,3,medium,M,24,2078,On Time,527696
2368,B,Ship,4,5,185,2,low,F,47,3974,On Time,564840
2369,C,Ship,2,1,180,2,medium,F,31,1078,On Time,550630
2370,F,Ship,4,5,144,3,low,M,9,1526,On Time,576650
2371,D,Ship,4,4,161,4,low,F,14,1194,On Time,569460
2372,F,Ship,4,5,152,3,medium,M,25,1222,On Time,573358
2373,A,Ship,2,3,129,3,low,M,50,1111,On Time,513540
2374,B,Ship,5,2,140,3,medium,F,16,1969,On Time,576840
2375,C,Ship,4,1,270,4,medium,F,64,3312,On Time,537237
2376,F,Ship,3,2,183,3,medium,F,25,2023,On Time,535801
2377,D,Ship,4,1,264,3,low,F,39,3719,On Time,502266
2378,F,Ship,3,2,167,4,medium,M,49,1973,On Time,579161
2379,A,Ship,5,1,219,3,low,M,14,2447,On Time,537594
2380,B,Ship,4,2,225,3,low,M,52,3189,On Time,503859
2381,C,Ship,4,1,228,3,low,F,53,2021,On Time,537047
2382,F,Ship,3,5,119,3,medium,M,7,1021,On Time,492742
2383,D,Ship,3,5,244,3,low,F,8,3154,On Time,C555014
2384,F,Ship,4,3,163,5,low,M,29,1349,On Time,533311
2385,A,Ship,4,5,260,3,medium,M,59,3951,On Time,567507
2386,B,Ship,4,3,135,2,medium,F,53,1073,On Time,575177
2387,C,Ship,5,2,167,3,medium,F,7,1939,On Time,534839
2388,F,Ship,4,4,233,3,medium,F,14,2522,On Time,489557
2389,D,Ship,4,5,147,2,medium,F,19,1940,On Time,C574487
2390,F,Ship,2,4,159,2,low,F,17,1686,On Time,503070
2391,A,Ship,4,2,139,3,medium,M,5,1674,On Time,542242
2392,B,Ship,3,1,200,2,low,F,44,2651,On Time,512560
2393,C,Ship,4,1,221,3,low,F,3,2546,On Time,557292
2394,F,Ship,4,3,158,3,low,M,18,1036,On Time,534203
2395,D,Ship,4,5,227,3,low,M,65,3984,On Time,568990
2396,F,Ship,3,3,179,3,medium,F,12,1125,On Time,569826
2397,A,Ship,3,2,232,3,low,F,64,3131,On Time,498853
2398,B,Ship,3,3,139,2,low,M,9,1177,On Time,553859
2399,C,Ship,6,3,195,2,medium,M,21,3869,On Time,505885
2400,F,Ship,6,2,276,6,medium,M,7,2437,On Time,507597
2401,D,Ship,2,5,171,3,medium,F,13,1101,On Time,560287
2402,F,Ship,5,4,259,3,medium,F,43,2685,On Time,538120
2403,A,Ship,3,2,123,4,medium,F,7,1596,On Time,564974
2404,B,Ship,3,2,199,4,low,F,47,2208,On Time,509416
2405,C,Ship,4,3,226,2,low,F,32,2912,On Time,541421
2406,F,Ship,4,2,149,3,medium,F,54,1506,On Time,525960
2407,D,Ship,3,5,115,3,medium,M,60,1122,On Time,545337
2408,F,Ship,3,2,243,2,medium,M,26,2719,On Time,566060
2409,A,Ship,2,4,136,6,medium,M,58,1479,On Time,570187
2410,B,Ship,3,2,180,2,low,F,6,1811,On Time,512441
2411,C,Ship,4,1,274,4,medium,M,57,3332,On Time,517217
2412,F,Ship,6,5,233,6,medium,M,48,3341,On Time,525422
2413,D,Ship,3,2,254,2,medium,F,2,3239,On Time,557330
2414,F,Ship,4,5,153,3,high,F,3,1347,On Time,528913
2415,A,Ship,6,3,175,5,medium,F,64,1860,On Time,536520
2416,B,Ship,5,2,207,2,low,F,35,2184,On Time,542127
2417,C,Ship,3,1,153,2,low,F,6,1314,On Time,570116
2418,F,Ship,3,4,228,2,medium,M,65,3943,On Time,512436
2419,D,Ship,5,2,96,2,low,F,50,1186,On Time,511654
2420,F,Ship,4,4,241,3,high,M,39,3798,On Time,574863
2421,A,Ship,5,2,249,5,high,F,28,2846,On Time,523718
2422,B,Ship,3,3,188,5,low,M,25,3992,On Time,504810
2423,C,Ship,3,2,154,2,high,F,4,1009,On Time,510414
2424,F,Ship,4,4,226,2,high,M,53,3154,On Time,540469
2425,D,Ship,5,3,250,2,low,F,14,2064,On Time,503611
2426,F,Ship,3,1,150,2,medium,F,46,1431,On Time,522452
2427,A,Ship,3,5,267,2,low,F,16,2913,On Time,500462
2428,B,Ship,4,3,223,3,low,M,35,2715,On Time,523835
2429,C,Ship,4,5,192,3,medium,F,41,3873,On Time,531728
2430,F,Ship,3,2,143,3,low,F,58,1785,On Time,518660
2431,D,Ship,3,5,113,2,low,F,19,1660,On Time,517402
2432,F,Ship,4,1,135,3,medium,M,39,1549,On Time,537815
2433,A,Ship,4,4,189,4,high,F,56,2646,On Time,530855
2434,B,Ship,3,2,245,3,medium,M,13,3775,On Time,577782
2435,C,Ship,3,5,181,2,low,M,29,2217,On Time,570653
2436,F,Ship,3,2,207,2,medium,F,37,2460,On Time,503856
2437,D,Ship,3,1,169,2,medium,F,19,1183,On Time,525235
2438,F,Ship,4,5,206,3,low,F,65,2598,On Time,542353
2439,A,Ship,2,5,117,3,low,M,44,1192,On Time,C508405
2440,B,Road,2,1,115,3,high,M,42,1247,On Time,548505
2441,C,Road,3,3,149,3,low,F,63,1196,On Time,508060
2442,F,Road,4,5,133,3,medium,M,3,1403,On Time,564303
2443,D,Road,4,3,271,2,medium,M,22,2595,On Time,507649
2444,F,Road,2,5,116,3,low,F,3,1688,On Time,571441
2445,A,Road,3,5,139,2,medium,M,64,1857,On Time,515530
2446,B,Road,4,3,216,3,medium,M,35,2567,On Time,540352
2447,C,Road,3,5,165,2,high,F,37,1234,On Time,550210
2448,F,Road,6,5,286,4,low,F,31,3774,On Time,559894
2449,D,Road,5,3,136,3,medium,F,13,1446,On Time,554950
2450,F,Road,4,5,225,4,low,M,48,2767,On Time,569246
2451,A,Road,4,2,163,3,low,F,27,1639,On Time,544434
2452,B,Road,4,3,272,4,low,M,61,2857,On Time,566025
2453,C,Road,4,3,135,2,high,M,24,1292,On Time,521244
2454,F,Road,4,5,184,3,low,F,64,3812,On Time,568321
2455,D,Road,4,5,219,2,medium,F,28,2164,On Time,546643
2456,F,Road,3,3,249,2,medium,M,53,2323,On Time,552667
2457,A,Road,2,3,142,3,low,F,46,1694,On Time,536733
2458,B,Road,5,2,137,3,medium,M,47,1023,On Time,510737
2459,C,Road,2,5,168,3,low,M,37,1717,On Time,536974
2460,F,Road,5,5,165,3,medium,F,32,1798,On Time,560922
2461,D,Road,3,3,199,2,low,M,4,3553,On Time,505502
2462,F,Flight,3,3,246,3,low,M,27,3648,On Time,499686
2463,A,Flight,5,2,224,4,medium,M,43,2336,On Time,567612
2464,B,Flight,5,5,216,6,low,M,54,2075,On Time,538518
2465,C,Flight,5,3,167,2,low,M,3,1140,On Time,516325
2466,F,Flight,4,2,182,3,medium,M,14,3413,On Time,539738
2467,D,Flight,6,1,126,3,medium,F,37,1697,On Time,512889
2468,F,Flight,5,1,170,3,medium,F,48,1299,On Time,514061
2469,A,Flight,4,2,148,3,medium,M,2,1805,On Time,514664
2470,B,Flight,4,2,141,3,medium,M,61,1875,On Time,546669
2471,C,Flight,5,5,169,2,medium,F,14,1497,On Time,495239
2472,F,Flight,5,2,143,3,medium,M,12,1802,On Time,491170
2473,D,Flight,4,5,156,3,low,F,60,1553,On Time,568721
2474,F,Flight,5,1,241,4,medium,F,19,2193,On Time,529129
2475,A,Flight,3,4,212,3,medium,F,13,2307,On Time,519733
2476,B,Flight,5,3,265,3,medium,M,30,2293,On Time,518205
2477,C,Flight,3,4,243,3,low,F,60,2980,On Time,575947
2478,F,Flight,5,2,209,4,medium,M,15,3330,On Time,557306
2479,D,Flight,4,5,229,3,medium,M,21,2688,On Time,547087
2480,F,Flight,3,1,257,2,low,F,45,3496,On Time,525021
2481,A,Flight,5,5,209,3,low,M,49,3893,On Time,524864
2482,B,Flight,3,3,142,3,medium,M,23,1897,On Time,553752
2483,C,Flight,3,5,208,4,medium,M,12,3181,On Time,560580
2484,F,Ship,6,3,167,6,low,F,15,1278,On Time,502618
2485,D,Ship,3,5,266,3,medium,M,16,2334,On Time,577542
2486,F,Ship,5,3,210,2,medium,M,44,3382,On Time,515165
2487,A,Ship,2,2,147,2,medium,F,49,1447,On Time,522792
2488,B,Ship,5,2,132,2,medium,M,8,1665,On Time,581219
2489,C,Ship,3,4,269,3,medium,F,21,3716,On Time,571918
2490,F,Ship,5,3,148,3,medium,F,48,1099,On Time,497891
2491,D,Ship,4,5,268,2,high,M,32,3675,On Time,502853
2492,F,Ship,3,5,156,2,low,F,43,1301,On Time,524098
2493,A,Ship,5,1,222,4,low,M,63,3506,On Time,490682
2494,B,Ship,4,5,151,3,high,F,31,1365,On Time,576626
2495,C,Ship,3,3,236,3,low,F,28,3652,On Time,541847
2496,F,Ship,3,5,229,3,medium,F,12,3049,On Time,568376
2497,D,Ship,4,3,261,3,low,M,42,2664,On Time,555002
2498,F,Ship,2,1,229,4,low,M,6,3757,On Time,540026
2499,A,Ship,4,5,205,3,low,F,60,2317,On Time,493963
2500,B,Ship,3,4,240,2,low,M,8,3883,On Time,578347
2501,C,Ship,4,3,209,6,low,F,59,2622,On Time,558240
2502,F,Ship,2,1,252,2,low,M,35,2526,On Time,526234
2503,D,Ship,3,4,140,2,medium,M,48,1102,On Time,503170
2504,F,Ship,5,4,156,2,low,F,57,1842,On Time,511051
2505,A,Ship,2,2,190,8,medium,M,33,3448,On Time,513574
2506,B,Ship,3,4,138,6,medium,M,5,1853,On Time,578094
2507,C,Ship,5,4,243,3,low,F,35,2899,On Time,544071
2508,F,Ship,3,1,183,2,low,M,58,3027,On Time,575976
2509,D,Ship,3,5,190,10,medium,M,26,3244,On Time,565967
2510,F,Ship,5,1,235,2,low,M,27,2451,On Time,550659
2511,A,Ship,3,2,143,6,medium,M,63,1953,On Time,534471
2512,B,Ship,3,1,176,2,medium,F,45,1470,On Time,537065
2513,C,Ship,3,5,178,3,low,F,39,1498,On Time,502889
2514,F,Ship,3,2,270,2,medium,F,59,3706,On Time,534649
2515,D,Ship,4,4,141,2,low,M,7,1479,On Time,505009
2516,F,Ship,4,3,220,3,medium,M,8,3342,On Time,563093
2517,A,Ship,5,5,264,3,medium,F,56,3482,On Time,507291
2518,B,Ship,3,5,150,2,low,F,48,1256,On Time,530060
2519,C,Ship,3,4,175,3,medium,M,4,1519,On Time,529720
2520,F,Ship,2,4,223,3,medium,F,19,3356,On Time,552229
2521,D,Ship,4,4,162,10,high,M,12,1583,On Time,564565
2522,F,Ship,6,4,221,10,medium,M,42,2972,On Time,508330
2523,A,Ship,5,1,216,3,low,M,40,2668,On Time,533130
2524,B,Ship,5,5,133,10,medium,M,9,1724,On Time,572294
2525,C,Ship,4,2,191,3,high,M,3,2353,On Time,569545
2526,F,Ship,4,5,156,3,low,M,39,1483,On Time,561071
2527,D,Ship,4,1,252,3,medium,F,30,2669,On Time,C557629
2528,F,Ship,3,5,198,3,low,M,2,3417,On Time,541919
2529,A,Ship,2,3,139,8,medium,M,21,1033,On Time,563755
2530,B,Ship,2,1,255,3,low,M,19,1551,On Time,516112
2531,C,Ship,4,1,141,2,low,F,23,1689,On Time,532063
2532,F,Ship,4,1,151,3,high,F,39,1458,On Time,549568
2533,D,Ship,3,5,236,3,low,F,54,3976,On Time,566055
2534,F,Ship,3,4,229,3,medium,F,46,3223,On Time,567370
2535,A,Ship,4,3,261,3,low,F,6,2787,On Time,578231
2536,B,Ship,2,1,229,4,low,F,11,3614,On Time,489597
2537,C,Ship,4,4,205,3,low,F,58,2522,On Time,545216
2538,F,Ship,3,4,240,2,low,F,33,3489,On Time,C499871
2539,D,Ship,4,4,209,6,low,M,62,3532,On Time,527520
2540,F,Ship,2,5,252,2,low,F,21,2070,On Time,523065
2541,A,Ship,3,3,140,2,medium,F,30,1547,On Time,559307
2542,B,Ship,5,3,156,2,low,M,1,1147,On Time,549983
2543,C,Ship,2,5,190,8,medium,M,11,2976,On Time,568408
2544,F,Ship,3,3,138,6,medium,M,49,1078,On Time,C532174
2545,D,Ship,5,4,243,3,low,F,43,2866,On Time,505995
2546,F,Ship,3,5,183,2,low,F,10,2621,On Time,501810
2547,A,Ship,3,5,190,10,medium,M,32,2931,On Time,537421
2548,B,Ship,5,2,235,2,low,F,61,3451,On Time,513336
2549,C,Ship,3,1,143,6,medium,M,2,1323,On Time,569372
2550,F,Ship,3,3,176,2,medium,M,34,1856,On Time,530060
2551,D,Ship,3,1,178,3,low,F,11,1481,On Time,546679
2552,F,Ship,3,5,270,2,medium,F,46,2716,On Time,532798
2553,A,Ship,4,1,141,2,low,M,10,1340,On Time,572513
2554,B,Ship,4,5,220,3,medium,F,63,3109,On Time,512398
2555,C,Ship,5,5,264,3,medium,F,23,2837,On Time,509544
2556,F,Ship,3,5,150,2,low,M,29,1934,On Time,574561
2557,D,Ship,3,3,175,3,medium,F,32,1848,On Time,568919
2558,F,Ship,2,5,223,3,medium,M,35,3437,On Time,517385
2559,A,Ship,4,3,162,10,high,M,25,1764,On Time,546670
2560,B,Ship,6,3,221,10,medium,F,13,2219,On Time,525952
2561,C,Ship,5,5,216,3,low,F,5,3137,On Time,570030
2562,F,Ship,5,2,133,10,medium,M,53,1674,On Time,572913
2563,D,Ship,4,3,191,3,high,F,45,3714,On Time,C535223
2564,F,Ship,4,5,156,3,low,F,33,1836,On Time,566730
2565,A,Ship,4,2,252,3,medium,F,43,3273,On Time,496595
2566,B,Ship,3,2,198,3,low,M,15,3250,On Time,555249
2567,C,Ship,2,4,139,8,medium,F,62,1180,On Time,579456
2568,F,Ship,2,4,255,3,low,F,55,1663,On Time,572913
2569,D,Ship,4,2,141,2,low,F,8,1495,On Time,562608
2570,F,Ship,5,2,263,2,medium,F,63,1254,On Time,555649
2571,A,Ship,3,3,179,3,medium,F,41,1892,On Time,570504
2572,B,Ship,4,5,212,4,low,M,21,1014,On Time,501679
2573,C,Ship,2,1,282,5,low,F,51,1362,On Time,C542426
2574,F,Ship,3,5,165,3,medium,M,33,1500,On Time,576864
2575,D,Ship,4,1,189,2,medium,F,63,3474,On Time,534794
2576,F,Ship,5,5,157,4,medium,M,60,1407,On Time,504704
2577,A,Road,3,4,167,3,low,M,14,1420,On Time,505016
2578,B,Road,3,1,175,2,low,M,42,1668,On Time,540566
2579,C,Road,3,4,150,2,medium,M,64,1777,On Time,513768
2580,F,Road,4,2,128,5,low,F,28,1247,On Time,511027
2581,D,Road,5,2,236,2,low,M,24,3679,On Time,503541
2582,F,Road,4,3,162,2,medium,F,58,1708,On Time,536185
2583,A,Road,5,4,230,2,medium,F,48,3743,On Time,540247
2584,B,Road,5,3,225,4,low,F,60,2130,On Time,535324
2585,C,Road,2,2,285,2,medium,F,16,2223,On Time,536378
2586,F,Road,4,5,246,2,medium,M,31,2415,On Time,544093
2587,D,Road,4,4,196,2,low,F,6,2718,On Time,514866
2588,F,Road,5,4,211,6,low,M,33,3955,On Time,552667
2589,A,Road,3,1,197,2,low,M,4,3621,On Time,499980
2590,B,Road,5,3,203,2,low,F,37,3531,On Time,498720
2591,C,Road,4,2,161,3,medium,F,10,1928,On Time,521160
2592,F,Road,5,5,266,4,medium,M,62,2201,On Time,C500722
2593,D,Road,4,1,190,3,low,F,32,2774,On Time,497473
2594,F,Road,3,2,140,3,low,F,42,1465,On Time,494147
2595,A,Road,4,1,274,4,medium,M,61,3402,On Time,551142
2596,B,Road,4,2,168,3,low,M,59,1717,On Time,505962
2597,C,Road,3,5,189,3,low,F,61,2203,On Time,498435
2598,F,Road,3,2,231,3,low,F,56,2714,On Time,523755
2599,D,Flight,5,1,189,3,medium,F,14,3318,On Time,514665
2600,F,Flight,4,1,220,2,medium,M,38,2368,On Time,556776
2601,A,Flight,5,4,190,2,medium,F,23,3960,On Time,579777
2602,B,Flight,4,2,238,3,low,M,30,3423,On Time,559816
2603,C,Flight,4,4,220,2,medium,F,33,2897,On Time,539736
2604,F,Flight,4,5,194,2,high,M,44,2651,On Time,559506
2605,D,Flight,3,3,203,3,medium,M,29,3261,On Time,540821
2606,F,Flight,3,5,258,3,low,M,21,3446,On Time,517712
2607,A,Flight,3,5,151,3,low,M,3,1273,On Time,546622
2608,B,Flight,3,2,218,3,medium,F,52,2149,On Time,492303
2609,C,Flight,5,1,265,3,medium,M,6,2452,On Time,544112
2610,F,Flight,4,1,157,3,medium,M,31,1712,On Time,541590
2611,D,Flight,4,2,214,3,medium,F,20,2009,On Time,525973
2612,F,Flight,4,4,221,4,medium,M,14,2932,On Time,491750
2613,A,Flight,3,2,149,2,medium,M,37,1699,On Time,546220
2614,B,Flight,4,2,273,5,medium,F,6,2126,On Time,542233
2615,C,Flight,5,1,253,5,low,M,31,3836,On Time,527512
2616,F,Flight,3,5,102,6,medium,M,3,1341,On Time,490981
2617,D,Flight,4,1,258,2,low,F,56,3186,On Time,544770
2618,F,Flight,4,2,273,2,low,F,9,3383,On Time,519192
2619,A,Flight,4,2,187,2,low,M,54,2191,On Time,548712
2620,B,Flight,5,1,151,2,medium,F,30,1377,On Time,510192
2621,C,Ship,2,4,120,2,medium,M,13,1240,On Time,566194
2622,F,Ship,3,1,254,2,low,M,56,3463,On Time,578792
2623,D,Ship,5,3,149,3,medium,F,43,1005,On Time,568153
2624,F,Ship,4,1,152,3,high,M,26,1464,On Time,527192
2625,A,Ship,5,4,187,3,low,F,53,3172,On Time,515831
2626,B,Ship,4,4,170,2,low,M,34,1512,On Time,540646
2627,C,Ship,3,3,156,3,high,F,20,1305,On Time,C562124
2628,F,Ship,4,5,228,2,low,M,63,3401,On Time,576833
2629,D,Ship,3,1,272,2,low,M,51,2719,On Time,546155
2630,F,Ship,3,1,140,2,low,F,6,1435,On Time,562046
2631,A,Ship,3,5,185,2,medium,M,27,3624,On Time,508398
2632,B,Ship,5,3,167,3,low,F,5,1772,On Time,512904
2633,C,Ship,4,5,244,3,low,F,49,3914,On Time,506576
2634,F,Ship,3,4,229,6,medium,F,33,2815,On Time,503428
2635,D,Ship,4,1,273,3,medium,F,25,3717,On Time,525003
2636,F,Ship,4,3,204,3,low,M,30,3774,On Time,567213
2637,A,Ship,4,3,154,3,medium,M,10,1711,On Time,547087
2638,B,Ship,3,1,254,4,low,F,33,2542,On Time,572907
2639,C,Ship,3,2,151,3,low,M,40,1173,On Time,581495
2640,F,Ship,3,5,242,5,medium,F,61,3688,On Time,568951
2641,D,Ship,4,5,137,2,medium,F,14,1796,On Time,570871
2642,F,Ship,4,4,163,2,low,F,41,1634,On Time,569632
2643,A,Ship,3,3,143,3,medium,F,16,1343,On Time,537666
2644,B,Ship,4,4,196,3,low,F,11,3244,On Time,575607
2645,C,Ship,4,3,264,2,low,F,38,3877,On Time,499485
2646,F,Ship,4,1,217,3,medium,M,2,2692,On Time,505890
2647,D,Ship,3,3,124,3,medium,M,59,1959,On Time,543345
2648,F,Ship,3,1,269,3,low,M,61,3542,On Time,518681
2649,A,Ship,3,1,135,4,medium,M,47,1840,On Time,553940
2650,B,Ship,2,1,192,3,high,M,46,3206,On Time,513056
2651,C,Ship,4,1,274,4,medium,F,42,2430,On Time,547389
2652,F,Ship,3,2,162,4,low,M,25,1316,On Time,511134
2653,D,Ship,3,3,158,3,low,F,20,1431,On Time,489783
2654,F,Ship,5,3,225,3,medium,M,59,2270,On Time,577107
2655,A,Ship,2,5,150,3,low,F,16,1738,On Time,511279
2656,B,Ship,6,3,154,5,medium,F,57,1117,On Time,523932
2657,C,Ship,3,1,181,3,medium,M,34,3306,On Time,536408
2658,F,Ship,3,4,272,3,low,M,44,2548,On Time,534820
2659,D,Ship,3,3,160,4,medium,M,58,1496,On Time,570693
2660,F,Ship,5,5,145,3,medium,F,37,1993,On Time,578949
2661,A,Ship,4,4,143,5,high,F,5,1027,On Time,509030
2662,B,Ship,4,1,201,4,medium,M,59,2925,On Time,554514
2663,C,Ship,4,3,242,4,low,M,62,3997,On Time,503151
2664,F,Ship,4,4,151,2,low,F,38,1001,On Time,536551
2665,D,Ship,4,4,199,2,medium,M,25,3705,On Time,537240
2666,F,Ship,4,1,178,3,medium,M,9,1006,On Time,517958
2667,A,Ship,3,2,138,3,low,M,49,1923,On Time,567667
2668,B,Ship,5,3,162,4,medium,M,38,1407,On Time,537638
2669,C,Ship,4,3,154,3,low,M,33,1101,On Time,558991
2670,F,Ship,3,1,206,2,medium,F,56,2069,On Time,525021
2671,D,Ship,5,2,246,2,low,F,4,3617,On Time,539718
2672,F,Ship,4,3,233,2,medium,F,47,3606,On Time,557644
2673,A,Ship,4,1,251,4,medium,F,33,2906,On Time,568721
2674,B,Ship,3,1,165,3,medium,M,61,1313,On Time,538524
2675,C,Ship,4,3,183,2,low,F,32,3709,On Time,568231
2676,F,Ship,3,2,109,3,low,F,30,1597,On Time,574967
2677,D,Ship,5,3,209,4,medium,F,7,2675,On Time,575895
2678,F,Ship,5,2,168,3,low,F,50,1486,On Time,555149
2679,A,Ship,5,3,210,2,low,M,19,3920,On Time,501577
2680,B,Ship,3,1,185,2,low,F,41,3787,On Time,510070
2681,C,Ship,5,2,243,2,medium,M,58,2758,On Time,502820
2682,F,Ship,3,4,258,3,low,F,55,2777,On Time,562807
2683,D,Ship,4,4,279,5,medium,F,56,2697,On Time,502817
2684,F,Ship,3,1,160,3,low,M,57,1833,On Time,576086
2685,A,Ship,3,1,185,4,low,F,35,3648,On Time,547399
2686,B,Ship,4,3,271,4,low,F,24,3499,On Time,559937
2687,C,Ship,4,2,273,2,low,F,31,2229,On Time,564224
2688,F,Ship,3,4,208,3,medium,F,23,2100,On Time,546115
2689,D,Ship,2,2,137,3,low,F,20,1823,On Time,529592
2690,F,Ship,4,1,198,3,medium,F,56,3135,On Time,504936
2691,A,Ship,5,1,236,4,high,F,64,3231,On Time,509743
2692,B,Ship,5,5,133,2,low,F,18,1134,On Time,494804
2693,C,Ship,4,2,191,3,medium,F,12,3676,On Time,537754
2694,F,Ship,3,1,202,3,low,F,51,3551,On Time,576696
2695,D,Ship,5,1,162,5,low,F,47,1727,On Time,508979
2696,F,Ship,5,1,224,2,low,F,14,2959,On Time,520512
2697,A,Ship,4,2,191,2,high,M,65,3082,On Time,543978
2698,B,Ship,3,5,272,2,medium,M,31,2438,On Time,560901
2699,C,Ship,4,3,269,3,low,F,7,2538,On Time,558089
2700,F,Ship,4,2,179,3,high,F,30,1076,On Time,564317
2701,D,Ship,3,5,225,2,low,F,56,2596,On Time,555923
2702,F,Ship,3,2,132,2,medium,M,6,1185,On Time,563032
2703,A,Ship,5,3,244,3,low,F,52,3118,On Time,562711
2704,B,Ship,3,4,185,2,low,F,62,2849,On Time,527407
2705,C,Ship,3,3,257,3,low,M,64,3103,On Time,566962
2706,F,Ship,3,3,253,5,low,F,63,3788,On Time,502842
2707,D,Ship,4,3,174,3,low,F,5,1502,On Time,522125
2708,F,Ship,2,1,200,3,medium,M,34,2199,On Time,514566
2709,A,Ship,3,1,150,3,medium,F,8,1745,On Time,561369
2710,B,Ship,3,2,137,3,medium,F,9,1347,On Time,532818
2711,C,Ship,3,1,181,3,medium,M,29,2981,On Time,544408
2712,F,Ship,5,2,246,2,medium,M,13,2652,On Time,536982
2713,D,Ship,3,3,237,5,low,M,48,2057,On Time,542059
